name,id,name_all,kind,cst,n_stars,cst_tidal,n_stars_tidal,ra,dec,l,b,ang_radius_50,ang_radius_c,ang_radius_t,ang_radius_total,radius_50_pc,radius_c_pc,radius_t_pc,radius_total_pc,pmra,pmra_std,pmra_error,pmdec,pmdec_std,pmdec_error,parallax,parallax_std,parallax_error,distance_16,distance_50,distance_84,n_stars_used_for_distance,global_parallax_correction_only,x,y,z,radial_velocity,radial_velocity_std,radial_velocity_error,radial_velocity_n_stars,class_2.5,class_16,class_50,class_84,class_97.5,human_class,log_age_16,log_age_50,log_age_84,a_v_16,a_v_50,a_v_84,differential_a_v_16,differential_a_v_50,differential_a_v_84,distance_modulus_16,distance_modulus_50,distance_modulus_84,min_cluster_size,is_merged_cluster,is_gmm_membership_list,n_unique_strong_crossmatches,crossmatch_type,data_source,family,age_myr,rv_combined,x_helio,y_helio,z_helio,U,V,W,x_helio_err,y_helio_err,z_helio_err,U_err,V_err,W_err,n_rv_combined,mass_16,mass_50,mass_84,n_sne_16,n_sne_50,n_sne_84,n_stars_greater_8M_16,n_stars_greater_8M_50,n_stars_greater_8M_84,weight_score,name_both
HSC_976,2609.0,,o,23.989160722607263,235,23.38981526555865,223.0,9.999562602933535,79.31976132105626,122.3794741277272,16.460286667383464,5.269788041351303,4.617785249593292,21.36487592029898,21.36487592029901,15.041512295556464,13.171850882480378,63.79405984897943,63.79405984897952,17.160693933146813,5.797658226474454,0.3882399107516889,5.322129410685826,5.298966165963198,0.3548450203489822,6.036607551311252,0.4566641993455964,0.0305804966542911,163.0297462154813,163.07745947686283,163.125200674518,190.0,False,-8205.607457551681,132.07780364122783,67.22251959468477,-9.005191222257046,8.919378873625984,0.9401850851548416,90.0,0.7810429334640503,0.94965398311615,0.9717050790786744,0.9989598989486694,0.9995220899581908,,6.923953056335449,7.129964351654053,7.388808727264404,0.1233904659748077,0.3160544633865356,0.4448677003383636,0.2345755994319915,0.8826996982097626,1.219934582710266,5.920565128326416,6.046503782272339,6.201935768127441,-1.0,True,False,0.0,,hunt,none,13.488521597435811,-9.374962,-83.75275944115111,132.07779360658105,46.20811088367368,-9.998969574794195,-13.739065811171788,-5.443028008292298,0.0490231720001759,0.0773093619432359,0.0270470869589161,0.458446747704773,0.9479683242919876,0.3312405297024046,67.0,149.9538469701647,179.50753284238672,215.57640708456557,0.0,1.0,2.0,1.0,2.0,3.0,0.3836495790128391,HSC_976
HSC_1020,2648.0,,o,5.96491196465646,25,5.96491196465646,25.0,18.97490423038756,48.66905473866751,127.09007884870746,-14.005097012386392,4.00387925422241,6.407762970164998,6.407762970164998,6.407762970164952,18.64367707161545,29.91336244344114,29.91336244344114,29.91336244344092,18.48726313884364,0.4859336046866777,0.0971867209373355,-10.793433657044586,0.8249381428119033,0.1649876285623806,3.709890803593348,0.0757450341337265,0.0151490068267453,265.8362848610887,266.3578436726805,266.8814530571749,18.0,False,-8277.995115826883,206.15493593483737,-43.26135258315663,0.6177460004345371,16.87492517301453,5.62497505767151,9.0,0.4796545505523681,0.8977138996124268,0.9493930041790009,0.9997926950454712,0.9997926950454712,,7.285323619842529,7.528372764587402,7.77325439453125,0.0005793116870336,0.1482805758714676,0.2198975980281829,0.0002186638012062,0.287103608250618,0.4809497892856598,6.929389953613281,7.105670213699341,7.270712852478027,20.0,False,False,0.0,,hunt,alphaPer,33.75769341158441,-5.0112996,-155.85746446689427,206.15469627267728,-64.46078544844893,-13.530746105831565,-22.997750283401142,-7.396928046320299,0.6115729979538855,0.8089355622009862,0.2529392861741399,3.066952465753462,3.061641436539304,1.2692638673092185,5.0,15.445231428975609,24.253486524506076,37.37587618964741,0.0,0.0,1.0,0.0,0.0,1.0,0.5749823625729149,HSC_1020
HSC_1250,2812.0,,o,5.864157364038785,34,5.864157364038785,34.0,51.3801282415231,30.97032362542218,157.88838629977076,-21.24736433606627,1.2355809866170844,1.9234890482835727,3.504023047613578,3.504023047613555,6.270037413914638,9.763027227655169,17.8008382786301,17.800838278629982,7.411211995408961,0.7274637488960324,0.1247590036781348,-8.36941635134482,0.3527941053849108,0.0605036899201293,3.411918827533747,0.050086390810336,0.0085897451588673,290.1340304560848,290.7061491438593,291.2805286247809,32.0,False,-8373.259972989454,101.98745372333194,-83.90752428682075,48.03400938028818,92.46462197034194,32.69118060753971,8.0,0.709518313407898,0.9083822965621948,0.944641649723053,0.9938133955001832,0.9986214637756348,,6.434808731079102,6.619134902954102,6.727491855621338,1.4524253606796265,1.7322373390197754,2.0683507919311523,0.4929981827735901,1.2264384627342224,1.7617038488388062,7.165616512298584,7.28984260559082,7.439000606536865,20.0,False,False,0.0,,hunt,none,4.160398230156183,15.9360025,-251.0178782301757,101.98706548155842,-105.3505027673464,-15.58164520165105,-11.407220156123508,-6.253499604041974,0.9899740289238252,0.4022205383327843,0.415485392550849,1.050864614955209,0.5408650493607243,0.5846357340897612,5.0,28.111469894735457,39.59855718399263,70.83950112087798,0.0,0.0,0.0,0.0,1.0,1.0,0.9460286778544248,HSC_1250
HSC_1262,2823.0,,o,14.834880014138625,143,14.939229805414875,139.0,57.64357030069438,35.07487136974744,159.53112607418385,-14.770121483155144,0.6099692979975323,1.3938563887917392,1.5258906519191944,2.0133845301832323,4.113183547445596,9.400640036353602,10.291526835738788,13.581859882194506,3.3747544532204383,0.1904206144701929,0.0161512657176475,-4.379395868583985,0.1919532979038271,0.0162812662297587,2.563342399147477,0.0658834408912752,0.0055881605213204,385.8730037862019,386.3459276641197,386.820012190444,127.0,False,-8472.216929929446,130.6407211216718,-76.79930234959448,19.600217878482603,15.871979997718032,2.8506917612530773,31.0,0.9265974164009094,0.9804664254188538,0.9877134263515472,0.9994198083877563,0.9995869398117064,,6.528337478637695,6.703601121902466,6.860311508178711,0.2062194645404815,0.4386143237352371,0.5691452026367188,0.3805651068687439,1.0461323261260986,1.4453175067901611,7.704329490661621,7.869295835494995,8.0233736038208,40.0,False,False,0.0,,hunt,none,5.053603002365628,21.029127000000003,-349.9927312793366,130.64025088163442,-98.49562794288232,-21.87426071171488,-2.5148558349594765,-6.817146188101184,0.8578997064862506,0.3202244585965275,0.2414317862930914,1.2750223570974932,0.4389565866293079,0.4171171882591689,16.0,108.02942420282412,127.12062350269338,163.76586693857308,0.0,0.0,1.0,1.0,1.0,3.0,0.4038030167077441,HSC_1262
HSC_1318,2861.0,,o,10.806903335568116,52,10.806903335568116,52.0,64.56537898315416,28.24950404306857,168.8241257759311,-15.664981987234183,0.7082991287856566,0.5434320604138905,3.217332480288395,3.217332480288356,1.590407231100298,1.2201909221201923,7.231397865451898,7.23139786545181,8.663386456959277,0.7972904681660888,0.1105642947850585,-25.442091523532746,1.0589637046297282,0.1468518436883764,7.6914724331437725,0.1566232241249757,0.021719733288888,128.56479470538173,128.6447722104734,128.72484928221365,42.0,False,-8243.57946669158,24.00813009564005,-13.624459483470185,23.44302961482545,30.09423935061832,6.904092005898439,19.0,0.4313875138759613,0.7616331577301025,0.846277505159378,0.98979651927948,0.9905556440353394,,6.534697532653809,6.742944717407227,6.906668186187744,0.4157916009426117,0.6077183485031128,0.8635169267654419,1.137126326560974,1.6620147824287417,2.3825573921203613,5.361570358276367,5.49757194519043,5.601009368896484,40.0,False,False,0.0,,hunt,alphaPer,5.532796761729015,16.82253,-121.51761467853194,24.00796603796969,-34.73563453636769,-16.858601931663234,-12.031183160808446,-11.04099632255512,0.1511872582212134,0.0298697318109191,0.0432166592639546,3.648394655208234,0.5732306213937796,1.0440191473763183,21.0,32.1740185684401,38.64189573220649,48.164901127183775,0.0,0.0,0.0,0.0,0.0,1.0,0.2829616392428871,HSC_1318
HSC_1340,2875.0,,o,17.61831169964826,194,17.86557375962673,192.0,61.30359550510212,21.9853172750713,171.4429972615808,-22.131617625303285,7.767104822298498,13.354737481043138,21.165288709870204,22.89214536249641,16.38004071782094,28.509226104730963,46.496140006284286,50.708578958029214,0.7156511844871188,2.813742075619249,0.2030643430986187,-14.54741482537951,1.6378089988266735,0.1181986832942214,8.348423023194174,0.4832553544775367,0.0348759511243667,120.05549393251545,120.08994411180228,120.12442097514266,172.0,False,-8232.092302328829,16.552206111247713,-24.16041635003661,14.989207507626844,13.368706822810418,1.3504433214434446,98.0,0.6111260056495667,0.9257944226264954,0.9620865881443024,0.9990001320838928,0.9997482299804688,,7.166724681854248,7.424614667892456,7.6707658767700195,0.1370285451412201,0.3002824485301971,0.4778766334056854,0.5912312865257263,1.0616303086280825,1.6538481712341309,5.245941638946533,5.345580101013184,5.502355098724365,40.0,False,False,0.0,,hunt,none,26.58365351962852,15.7970295,-110.0035140753266,16.55203733163154,-45.24214437919001,-13.755874529404007,-6.444873310476907,-9.85508204599848,0.0631378169078971,0.0095002374358941,0.0259672634310419,0.5105907847944732,0.0795217046835506,0.1832705702423998,73.0,128.60718164693392,162.67581932322648,190.57940846775912,0.0,1.0,3.0,0.0,2.0,3.0,0.3938857378955281,HSC_1340
HSC_1403,2923.0,,o,13.240719162249476,105,13.560765027944852,100.0,75.69316613742147,24.30051458114417,178.49400010337848,-10.526842300125722,1.368170064050117,2.937643384028431,2.937643384028431,3.6740678321140727,11.588174167927702,24.89844550963156,24.89844550963156,31.155547121369803,1.231287280781416,0.169240998317479,0.0169240998317479,-5.204023900032566,0.3318294909326116,0.0331829490932611,2.0220293090545507,0.0880913123281004,0.00880913123281,484.5762200831188,485.1935348332756,485.8124244175619,93.0,False,-8599.0613483301,12.53763279613267,-66.62214388109248,16.300518078255845,11.23554724124186,1.7134048911938242,43.0,0.2213166058063507,0.6821461915969849,0.8214890360832214,0.9913505911827089,0.9934096336364746,,7.255776882171631,7.465548515319824,7.659332275390625,1.2382221221923828,1.4906868934631348,1.6682088375091553,1.725247144699097,2.090080976486206,2.553528308868408,8.202226638793945,8.335560321807861,8.487569808959961,20.0,False,False,0.0,,hunt,none,29.211140615381343,16.1218,-476.8626729151361,12.537059012665113,-88.64298943263175,-15.23996580678049,-11.102323610545334,-7.580212985216342,1.2149784794522134,0.0319426488194096,0.2258497689839913,3.30604829055408,0.1532497423653355,0.5684411351733192,26.0,360.2851681591417,413.50601144590166,496.20102294056346,2.0,3.0,5.0,2.0,4.0,6.0,0.9819099782553278,HSC_1403
HSC_1438,2950.0,,o,16.023125762104115,110,16.023125762104115,110.0,60.265618122351285,8.339133728808703,182.1193262574724,-31.99467813197656,4.231166494746305,9.931337574456265,9.931337574456265,9.931337574456236,10.921313089067356,25.847122264989714,25.847122264989714,25.847122264989643,24.000504298936,2.40613137106742,0.2294156247122989,-23.56645571314406,1.4264693337038383,0.1360085144392696,6.689606095493564,0.3468664865106052,0.0330724218350923,147.5494116646434,147.6205756227036,147.69180825948771,92.0,False,-8247.284130183847,-4.629638023881769,-57.094885642494496,15.94176116559968,14.026371297480289,2.3059212368746898,37.0,0.5742202401161194,0.9454452991485596,0.9767198264598846,0.999778926372528,0.9999470710754396,,7.5225300788879395,7.7527008056640625,7.999870777130127,0.0336623191833496,0.2035387456417083,0.29597869515419,0.1412885785102844,0.6982526481151581,1.006879210472107,5.672985076904297,5.794081449508667,5.960841655731201,80.0,False,False,0.0,,hunt,alphaPer,56.584932957159545,15.300000190734863,-125.11097622131842,-4.6298692891017215,-78.21535837987864,-14.67563497320976,-23.75980674864532,-7.127735309978158,0.1206835626836806,0.0044660279812678,0.0754474818353827,1.074124093714417,0.1444226496547964,0.7478733137475946,25.0,65.93110445363644,84.66204620249846,103.53968024437238,0.0,0.0,2.0,0.0,0.0,2.0,0.942094936302195,HSC_1438
HSC_1553,3043.0,,o,23.40240262834285,330,23.40240262834285,330.0,93.0127446083767,13.98187735659221,196.0195916192325,-2.150118302111446,2.583759888236124,2.704249435512409,9.15715118736902,9.157151187369015,9.560798764161174,10.007299513257244,34.152919787618,34.15291978761798,5.629764771761837,1.5948372599366212,0.0877929017231815,-16.330014024409067,2.3312991453902843,0.1283337942372377,4.620462136959007,0.4078354384378709,0.0224506019927259,211.7750551744033,211.8703230732286,211.9656767239593,275.0,False,-8325.492571581686,-58.42764672041061,13.371884017551409,21.31878612068782,20.91986202028629,2.0816040724246334,101.0,0.3348037004470825,0.7945796251296997,0.8972956240177155,0.9953914880752563,0.9988775253295898,,7.251827239990234,7.585412740707397,7.805376052856445,3.413131864811459e-13,0.0454000085592269,0.0949977934360504,0.0928200930356979,0.6120153367519379,0.874525785446167,6.540176868438721,6.6904942989349365,6.871316432952881,20.0,False,False,0.0,,hunt,alphaPer,38.49574605055638,22.068176,-203.4994721009789,-58.42784769274613,-7.948916138090432,-17.048556106332498,-22.84967975628989,-3.817795585416603,0.1830902230338154,0.0525680364425866,0.0071517081276653,0.5155787929212422,0.1631890715754788,0.0874791023340587,55.0,264.78983382136386,293.0227856295448,369.4982280562309,1.0,3.0,5.0,1.0,3.0,5.0,0.8758511208783689,HSC_1553
HSC_1633,3101.0,,o,5.335677793249418,68,5.665391370065229,62.0,80.75313357516164,-4.580720707589428,206.75362878478143,-21.732458704496445,0.5421197818224937,1.0228862621906565,1.0228862621906565,1.34327125353483,3.542689628992018,6.684953327505832,6.684953327505832,8.77946781269982,1.8446072541502505,0.1784709026217612,0.0226658272988023,-1.0411967490903349,0.1787919176334103,0.0227065962460507,2.6343777356370706,0.0393334377806603,0.0049953515934979,373.8654904376909,374.4100719558704,374.9562422895856,63.0,False,-8432.893805243564,-156.56256487498544,-117.0388399487091,14.80237882302371,23.31889614065932,5.65566305063214,17.0,0.6542894244194031,0.9090288877487184,0.9468430280685424,0.9969916939735411,0.998696506023407,,6.547988414764404,6.77818751335144,6.936348915100098,0.104416400194168,0.3211491852998733,0.4720969200134277,0.3483506143093109,0.8891156613826752,1.3155434131622314,7.69324779510498,7.842156887054443,8.017510414123535,40.0,False,False,0.0,,hunt,none,6.000501012331075,21.379179,-310.5664745701972,-156.56305739785705,-138.6339637797113,-17.9105962352906,-12.900984984458074,-5.620051518421176,0.9047592002646638,0.4561080419202312,0.40387602806274,4.997399877736754,2.491866992083336,2.0915012708727065,8.0,50.12574616747531,65.01028006651113,95.67161162771514,0.0,0.0,0.0,0.0,1.0,2.0,0.322363274969338,HSC_1633
HSC_1640,3107.0,,o,9.03568122839632,128,9.03568122839632,128.0,67.13723695389723,-12.157192329156496,207.68867344718515,-37.156883256486616,4.492522494967721,9.458615089687752,9.458615089687752,9.458615089687736,18.34331176121357,38.895043382104376,38.895043382104376,38.89504338210431,2.2062346612785277,0.9775654314187994,0.0864053932012232,-3.7764254619360615,0.9334799702751856,0.082508752135425,4.319071491880047,0.3546524526474425,0.0313471442789309,233.3123036166193,233.4634093429988,233.61471092478467,99.0,False,-8287.093245723576,-86.4587233785323,-119.78975074403915,13.37019543212318,15.695657790564937,2.4218925769427755,42.0,0.7371913194656372,0.9483566880226136,0.9734818637371064,0.9992026090621948,0.9992026090621948,,6.915029525756836,7.220517873764038,7.438650608062744,0.0834719538688659,0.3124533295631408,0.4573529660701751,0.3000923097133636,0.7689161002635956,1.2204195261001587,6.729835510253906,6.896842241287232,7.040423393249512,40.0,False,False,0.0,,hunt,none,16.615670595851444,12.8399305,-164.7594168446847,-86.45908376328364,-141.0117899250608,-6.627527913199896,-8.640596322787577,-5.586236124505327,0.2134143927869161,0.1119912489108116,0.1826538725311479,1.541229902298916,0.7392787157243144,1.2769005880916409,27.0,94.53917433021827,110.0467110749838,138.50529466374354,0.0,0.0,1.0,0.0,1.0,2.0,0.3790224194175174,HSC_1640
HSC_1648,3114.0,,o,6.923465588543924,78,6.965856785001003,76.0,77.27480479652347,-8.815627361427355,209.1963918431288,-26.723032840985063,2.5110977294450176,4.599468606367706,4.599468606367706,4.964722345667887,12.594452735643252,23.10358935020784,23.10358935020784,24.94717168261208,1.7366372910446608,0.2820125612629321,0.0323490593514261,-2.9747615540848824,0.2477327523660067,0.0284168955939107,3.493403053181416,0.1152000749064007,0.0132143548632978,286.87148937809553,287.1839265397452,287.4970450058535,64.0,False,-8346.224416653522,-125.1263868677228,-107.76695262724893,12.160992853662025,18.47095024183681,3.851459366753987,23.0,0.4720087349414825,0.8771073818206787,0.9327068328857422,0.9977649450302124,0.9977649450302124,,6.795795440673828,7.033077955245972,7.286813259124756,0.0557756423950195,0.270493820309639,0.3947307467460632,0.0398451797664165,0.654384583234787,0.918442964553833,7.195133686065674,7.302333831787109,7.523303508758545,40.0,False,False,0.0,,hunt,none,10.791404090249689,14.469813,-223.9211306410889,-125.12678484780533,-129.14032146797973,-10.221509029567551,-10.573672867354308,-6.6815559250622725,0.4877540506330717,0.2725562164565787,0.2812986640239217,2.893099864842848,1.5205261893057598,1.43877917193481,14.0,72.25426507909792,88.4232036013945,111.34360812864884,0.0,0.0,1.0,0.0,1.0,2.0,0.2022833764192684,HSC_1648
HSC_1677,3139.0,,o,10.49255871752344,47,10.49255871752344,47.0,100.15665010134612,-0.6856592773364449,212.30952635091208,-2.718081711846935,0.5984257244581437,0.7559100815308318,1.8832370053127048,1.8832370053127256,5.846198909085715,7.384870380990979,18.403861508849943,18.40386150885015,-3.8340272037629854,0.2096229492547924,0.0305766497108138,0.7640753200928732,0.2349725511734506,0.0342742691791539,1.7426582893209417,0.053297151809894,0.0077741885956121,558.2973601764521,559.719159495349,561.1482190118386,40.0,False,-8594.567331082804,-298.8288533992699,-4.533735712805552,46.633879399477976,8.272162236753429,2.1358631053381285,15.0,0.8352737426757812,0.9817533493041992,0.9925721883773804,0.9999871850013732,0.9999871850013732,,7.555437564849853,7.7799131870269775,8.097213745117188,1.8362205764788089e-06,0.0654894411563873,0.1320492923259735,0.0345819368958473,0.3855952769517898,0.5823693871498108,8.51339340209961,8.72013235092163,8.863509178161621,40.0,False,False,0.0,,hunt,none,60.24391499109135,46.35649754138184,-472.5272969191552,-298.8293319349493,-26.542824788782173,-41.34341860691882,-18.265285777114705,-10.683382565768536,2.406758097396221,1.5220494542074905,0.1351925251824859,1.3817641627529929,0.833700821523728,0.2179682390894491,6.0,80.230021006279,107.97748096813189,167.21000884898547,0.0,1.0,2.0,0.0,1.0,2.0,0.6281273184713533,HSC_1677
HSC_1765,3212.0,,o,7.004569552432406,37,7.004569552432406,37.0,89.26080145416239,-18.751807177237097,224.2723205923322,-20.165395193330816,2.160043737464078,4.511464092254565,5.528824841937583,5.528824841937577,7.166818139626187,14.992510553261054,18.392542459761994,18.392542459761973,-7.375945434043612,0.869365936296948,0.142922879524992,8.292713032648658,0.8268468091551804,0.1359327780817777,5.247170890118904,0.1438870372779539,0.0236548832148638,189.84739367266792,190.01183493533776,190.176561315131,26.0,False,-8249.854973200027,-124.5105074514094,-44.3761115816552,14.50708786229529,13.832133918055382,3.836343699279484,13.0,0.8852834701538086,0.9814388751983644,0.991158127784729,0.9999665021896362,0.9999665021896362,,7.266786575317383,7.588524580001831,8.026847839355469,1.888086483856895e-18,0.0801599621772766,0.1778605878353119,0.0011956214439123,0.3897765278816223,0.6474989056587219,6.283785343170166,6.4631876945495605,6.622868537902832,20.0,False,False,0.0,,hunt,cr135,38.77256922120208,16.686208999999998,-127.71425318614088,-124.5107224659664,-65.50303000322519,-18.255464720779067,-4.06745448942407,-9.287438718474467,0.2212462168186988,0.2156965695818371,0.1134743947275183,1.7616504018114254,1.8385402067115275,0.913366755106124,7.0,15.514704775853277,24.49429831694998,35.92697468357772,0.0,0.0,1.0,0.0,0.0,1.0,0.5680176354597601,HSC_1765
